-25.455	-25.26	-25.066	-24.871	-24.678	-24.486	-24.294	-24.103	-23.913	-23.724	-23.535	-23.347	-23.159	-22.971	-22.787	-22.601	-22.418	-22.235	-22.053	-21.873	-21.694	-21.516	-21.338	-21.163	-20.99	-20.818	-20.648	-20.479	-20.313	-20.149	-19.986	-19.828	-19.671	-19.515	-19.364	-19.217	-19.073	-18.933	-18.796	-18.664	-18.537	-18.415	-18.298	-18.186	-18.082	-17.983	-17.891	-17.806	-17.739	-17.673	-17.592	-17.533	-17.478	-17.432	-17.395	-17.352	-17.349	-17.32	-17.284	-17.264	-17.221	-17.163	-17.211	-17.151	-17.151	-17.136	-17.099	-17.054	-16.845	-17	-16.632	-16.945	-16.77	-16.458	-16.203	-16.049	-15.887	-16.209	-16.144	-15.712	-15.142	-15.612	-15.37	-15.269	-16.533	-14.864	-14.713	-14.331	-14.129	-13.882	-13.464	-13.006	-12.385	-11.599	-10.85	-9.9196	-8.9076	-7.8322	-6.6586	-5.3732	-3.7267	-2.347	-2.1271	-1.9064	-1.6843	-1.4612	-1.2362	-1.0092	-0.76889	-0.53423	-0.29632	-0.053895	0.19405	0.44582	0.66358	0.88118	1.0988	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-25.31	-25.114	-24.917	-24.723	-24.528	-24.334	-24.14	-23.946	-23.754	-23.561	-23.37	-23.179	-22.988	-22.8	-22.611	-22.422	-22.235	-22.049	-21.862	-21.679	-21.495	-21.313	-21.131	-20.952	-20.772	-20.593	-20.418	-20.244	-20.07	-19.898	-19.728	-19.561	-19.394	-19.231	-19.07	-18.91	-18.754	-18.601	-18.447	-18.303	-18.159	-18.02	-17.885	-17.753	-17.63	-17.508	-17.39	-17.28	-17.178	-17.08	-16.988	-16.903	-16.829	-16.775	-16.697	-16.649	-16.601	-16.546	-16.52	-16.476	-16.461	-16.432	-16.411	-16.392	-16.366	-16.346	-16.274	-16.309	-16.274	-16.234	-16.191	-16.203	-16.145	-16.084	-16.023	-15.95	-15.888	-15.8	-15.657	-15.652	-15.415	-15.372	-14.909	-14.859	-14.541	-14.501	-14.279	-14.076	-13.448	-13.422	-13.068	-12.541	-11.825	-11.237	-10.429	-9.5626	-8.6207	-7.5914	-6.4934	-5.2893	-3.7235	-2.347	-2.1271	-1.9064	-1.6843	-1.4612	-1.2362	-1.0092	-0.76889	-0.53423	-0.29632	-0.053895	0.19405	0.44582	0.66358	0.88118	1.0988	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-25.175	-24.978	-24.78	-24.584	-24.387	-24.192	-23.996	-23.802	-23.608	-23.413	-23.22	-23.026	-22.834	-22.642	-22.451	-22.261	-22.071	-21.881	-21.693	-21.505	-21.319	-21.132	-20.948	-20.764	-20.58	-20.399	-20.218	-20.038	-19.861	-19.682	-19.507	-19.332	-19.161	-18.99	-18.82	-18.654	-18.488	-18.324	-18.164	-18.006	-17.851	-17.699	-17.55	-17.404	-17.262	-17.125	-16.991	-16.862	-16.739	-16.621	-16.508	-16.405	-16.304	-16.21	-16.122	-16.04	-15.962	-15.918	-15.844	-15.792	-15.745	-15.704	-15.651	-15.639	-15.605	-15.545	-15.552	-15.534	-15.501	-15.477	-15.456	-15.417	-15.394	-15.345	-15.306	-15.128	-15.194	-15.117	-15.054	-14.938	-14.915	-14.732	-14.506	-14.52	-14.267	-14.113	-13.908	-16.411	-13.14	-12.995	-12.57	-12.094	-11.495	-10.798	-10.06	-9.2889	-8.3365	-7.3671	-6.3364	-5.2075	-3.7199	-2.3469	-2.1271	-1.9064	-1.6843	-1.4612	-1.2363	-1.0092	-0.76889	-0.53423	-0.29632	-0.053895	0.19405	0.44582	0.66358	0.88118	1.0988	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-25.049	-24.851	-24.651	-24.454	-24.258	-24.058	-23.862	-23.666	-23.47	-23.275	-23.08	-22.886	-22.691	-22.496	-22.305	-22.113	-21.921	-21.729	-21.538	-21.348	-21.159	-20.97	-20.782	-20.595	-20.409	-20.223	-20.039	-19.856	-19.674	-19.492	-19.312	-19.134	-18.956	-18.78	-18.605	-18.432	-18.26	-18.09	-17.923	-17.756	-17.592	-17.432	-17.272	-17.115	-16.963	-16.812	-16.667	-16.523	-16.383	-16.249	-16.118	-15.995	-15.875	-15.76	-15.648	-15.547	-15.439	-15.358	-15.28	-15.214	-15.142	-15.074	-15.02	-14.971	-14.915	-14.887	-14.843	-14.817	-14.799	-14.774	-14.744	-14.688	-14.694	-14.613	-14.642	-14.59	-14.564	-14.523	-14.469	-14.413	-14.319	-14.236	-14.011	-13.961	-13.791	-13.606	-13.529	-13.131	-12.899	-12.471	-12.069	-11.647	-11.035	-10.371	-9.6929	-8.9166	-8.0667	-7.1546	-6.1867	-5.1276	-3.7144	-2.3469	-2.1271	-1.9064	-1.6843	-1.4612	-1.2363	-1.0092	-0.76889	-0.53423	-0.29632	-0.053896	0.19405	0.44582	0.66358	0.88118	1.0988	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-24.932	-24.731	-24.532	-24.334	-24.134	-23.937	-23.739	-23.541	-23.344	-23.146	-22.95	-22.753	-22.557	-22.363	-22.168	-21.975	-21.781	-21.587	-21.395	-21.202	-21.011	-20.822	-20.631	-20.442	-20.253	-20.065	-19.878	-19.692	-19.507	-19.322	-19.138	-18.956	-18.775	-18.595	-18.416	-18.239	-18.062	-17.886	-17.713	-17.541	-17.371	-17.203	-17.036	-16.872	-16.71	-16.551	-16.395	-16.241	-16.09	-15.936	-15.797	-15.657	-15.523	-15.393	-15.266	-15.145	-15.031	-14.917	-14.81	-14.715	-14.624	-14.54	-14.464	-14.394	-14.324	-14.274	-14.213	-14.179	-14.139	-14.101	-14.072	-14.036	-14.008	-13.98	-13.95	-13.909	-13.882	-13.843	-13.809	-13.728	-13.681	-13.602	-13.486	-13.364	-13.215	-13.042	-12.819	-12.574	-12.285	-11.934	-11.566	-11.112	-10.609	-9.9723	-9.3271	-8.6058	-7.8087	-6.9507	-6.045	-5.0494	-3.7076	-2.3469	-2.1271	-1.9064	-1.6842	-1.4612	-1.2365	-1.0092	-0.76889	-0.53423	-0.29632	-0.053896	0.19405	0.44582	0.66358	0.88118	1.0988	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-24.82	-24.62	-24.42	-24.22	-24.019	-23.821	-23.621	-23.423	-23.225	-23.027	-22.829	-22.632	-22.435	-22.238	-22.042	-21.845	-21.65	-21.456	-21.262	-21.069	-20.876	-20.683	-20.491	-20.3	-20.11	-19.92	-19.73	-19.543	-19.355	-19.168	-18.981	-18.796	-18.612	-18.428	-18.246	-18.064	-17.884	-17.705	-17.528	-17.351	-17.176	-16.998	-16.83	-16.661	-16.493	-16.325	-16.161	-16	-15.84	-15.683	-15.53	-15.377	-15.229	-15.085	-14.945	-14.809	-14.678	-14.553	-14.428	-14.312	-14.2	-14.094	-14	-13.909	-13.824	-13.747	-13.676	-13.611	-13.554	-13.502	-13.453	-13.401	-13.373	-13.331	-13.303	-13.267	-13.233	-13.193	-13.142	-13.092	-13.04	-12.964	-12.866	-12.774	-12.632	-12.469	-12.267	-12.039	-11.767	-11.397	-11.081	-10.654	-10.152	-9.6102	-8.9936	-8.3102	-7.5615	-6.7599	-5.9118	-4.9729	-3.699	-2.3469	-2.1271	-1.9064	-1.6842	-1.4612	-1.2365	-1.0092	-0.76889	-0.53423	-0.29632	-0.053897	0.19405	0.44582	0.66358	0.88118	1.0988	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-24.714	-24.512	-24.31	-24.112	-23.911	-23.711	-23.511	-23.311	-23.112	-22.914	-22.714	-22.517	-22.318	-22.122	-21.925	-21.728	-21.53	-21.334	-21.14	-20.945	-20.75	-20.556	-20.362	-20.17	-19.977	-19.785	-19.594	-19.403	-19.214	-19.025	-18.836	-18.649	-18.463	-18.276	-18.091	-17.907	-17.724	-17.538	-17.36	-17.181	-17.001	-16.824	-16.648	-16.473	-16.3	-16.127	-15.958	-15.789	-15.623	-15.46	-15.299	-15.139	-14.983	-14.827	-14.676	-14.529	-14.386	-14.248	-14.11	-13.982	-13.85	-13.728	-13.613	-13.503	-13.4	-13.301	-13.213	-13.127	-13.05	-12.978	-12.915	-12.856	-12.802	-12.753	-12.706	-12.662	-12.618	-12.575	-12.529	-12.479	-12.425	-12.361	-12.256	-12.169	-12.047	-11.913	-11.715	-11.524	-11.263	-10.9	-10.618	-10.279	-9.7477	-9.2406	-8.6684	-8.0299	-7.3268	-6.5778	-5.7826	-4.898	-3.6887	-2.3469	-2.1271	-1.9063	-1.6842	-1.4612	-1.2365	-1.0092	-0.76889	-0.53423	-0.29633	-0.053897	0.19405	0.44582	0.66358	0.88118	1.0988	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-24.612	-24.411	-24.208	-24.007	-23.808	-23.606	-23.407	-23.206	-23.007	-22.807	-22.608	-22.409	-22.209	-22.011	-21.813	-21.615	-21.416	-21.221	-21.024	-20.829	-20.633	-20.438	-20.242	-20.047	-19.854	-19.66	-19.468	-19.275	-19.084	-18.893	-18.702	-18.513	-18.324	-18.136	-17.948	-17.762	-17.576	-17.392	-17.208	-17.025	-16.843	-16.663	-16.482	-16.305	-16.127	-15.952	-15.778	-15.604	-15.433	-15.263	-15.095	-14.93	-14.767	-14.607	-14.449	-14.288	-14.135	-13.986	-13.841	-13.699	-13.56	-13.426	-13.289	-13.164	-13.043	-12.929	-12.821	-12.717	-12.621	-12.532	-12.447	-12.37	-12.299	-12.242	-12.173	-12.113	-12.059	-12.006	-11.96	-11.907	-11.848	-11.778	-11.713	-11.624	-11.516	-11.407	-11.217	-11.017	-10.781	-10.502	-10.162	-9.7942	-9.3811	-8.9003	-8.3582	-7.7581	-7.1065	-6.4069	-5.6605	-4.8231	-3.6765	-2.3469	-2.1271	-1.9064	-1.6842	-1.4612	-1.2365	-1.0092	-0.76889	-0.53423	-0.29633	-0.053898	0.19405	0.44582	0.66358	0.88118	1.0988	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-24.517	-24.314	-24.113	-23.91	-23.709	-23.508	-23.306	-23.105	-22.904	-22.705	-22.505	-22.306	-22.105	-21.906	-21.707	-21.509	-21.311	-21.112	-20.915	-20.718	-20.522	-20.326	-20.129	-19.933	-19.739	-19.544	-19.35	-19.156	-18.963	-18.771	-18.579	-18.388	-18.197	-18.007	-17.817	-17.629	-17.441	-17.254	-17.068	-16.882	-16.698	-16.515	-16.333	-16.15	-15.971	-15.791	-15.614	-15.438	-15.261	-15.087	-14.914	-14.744	-14.576	-14.409	-14.245	-14.083	-13.917	-13.76	-13.605	-13.455	-13.307	-13.162	-13.021	-12.875	-12.742	-12.611	-12.489	-12.37	-12.256	-12.148	-12.036	-11.951	-11.866	-11.782	-11.706	-11.631	-11.574	-11.513	-11.452	-11.376	-11.319	-11.254	-11.181	-11.097	-10.997	-10.865	-10.725	-10.537	-10.32	-10.065	-9.7595	-9.4155	-9.0174	-8.5715	-8.0693	-7.5069	-6.8963	-6.2432	-5.5433	-4.7525	-3.6623	-2.3469	-2.1271	-1.9064	-1.6842	-1.4612	-1.2365	-1.0092	-0.76824	-0.53423	-0.29633	-0.053899	0.19405	0.44582	0.66358	0.88118	1.0987	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
-24.424	-24.222	-24.02	-23.818	-23.616	-23.413	-23.212	-23.011	-22.808	-22.609	-22.408	-22.207	-22.008	-21.806	-21.607	-21.408	-21.209	-21.01	-20.812	-20.615	-20.417	-20.22	-20.022	-19.826	-19.63	-19.434	-19.239	-19.044	-18.85	-18.656	-18.463	-18.27	-18.077	-17.886	-17.695	-17.505	-17.316	-17.126	-16.938	-16.751	-16.564	-16.378	-16.193	-16.01	-15.827	-15.645	-15.464	-15.285	-15.107	-14.93	-14.752	-14.578	-14.404	-14.233	-14.064	-13.897	-13.731	-13.569	-13.4	-13.241	-13.085	-12.932	-12.783	-12.636	-12.493	-12.343	-12.206	-12.074	-11.947	-11.825	-11.708	-11.597	-11.494	-11.393	-11.298	-11.212	-11.127	-11.05	-10.977	-10.902	-10.834	-10.773	-10.688	-10.606	-10.511	-10.398	-10.258	-10.099	-9.8938	-9.6465	-9.3716	-9.0459	-8.6782	-8.2616	-7.7893	-7.2683	-6.6998	-6.0881	-5.431	-4.682	-3.6462	-2.3469	-2.1271	-1.9064	-1.6842	-1.4612	-1.2365	-1.0094	-0.76825	-0.53423	-0.29633	-0.0539	0.19405	0.44582	0.66358	0.88118	1.0987	1.3166	1.5343	1.7519	1.9696	2.1872	2.4049	2.6225	2.8401	3.0577	3.2753	3.4929
