-22.141	-21.76	-21.667	-21.411	-21.077	-20.83	-20.604	-20.368	-20.202	-20.053	-19.83	-19.543	-19.289	-19.025	-18.763	-18.495	-18.221	-17.948	-17.578	-17.287	-16.989	-16.688	-16.392	-16.083	-15.618	-15.472	-15.161	-14.695	-14.524	-14.215	-13.911	-13.624	-13.331	-13.016	-12.733	-12.467	-12.201	-11.942	-11.694	-11.432	-11.222	-11.009	-10.795	-10.596	-10.408	-10.223	-10.038	-9.8621	-9.6879	-9.5085	-9.3273	-9.0561	-8.9681	-8.8078	-8.6169	-8.4373	-8.7133	-8.5867	-8.407	-8.2845	-7.7193	-8.0655	-7.6758	-7.213	-7.5836	-7.1479	-6.5134	-5.2354	-7.3555	-7.1205	-6.261	-7.0608	-6.8082	-5.5435	-6.6884	-6.023	-6.845	-6.8177	-6.612	-6.383	-6.1108	-5.9946	-5.7759	-5.5789	-5.4728	-4.5578	-4.032	-4.6593	-3.5789	-3.4185	-3.9199	-3.648	-3.0439	-1.7014	-0.92197	-0.46012	1.2274	3.5386	6.5913	10.359	14.952	17.444	17.651	17.865	18.092	18.325	18.574	18.817	19.097	19.348	19.605	19.874	20.156	20.448	20.659	20.87	21.081	21.294	21.508	21.72	21.935	22.148	22.361	22.575	22.789	23.003	23.217	23.432
-21.894	-21.662	-21.428	-21.189	-20.953	-20.446	-20.463	-20.221	-19.978	-19.62	-19.387	-19.151	-18.908	-18.718	-18.46	-18.185	-18.046	-17.774	-17.495	-17.22	-16.941	-16.656	-16.371	-16.081	-15.783	-15.365	-14.918	-14.614	-14.307	-14.003	-13.828	-13.519	-13.2	-12.896	-12.592	-12.299	-12.005	-11.61	-11.396	-11.122	-10.862	-10.591	-10.332	-10.088	-9.8545	-9.6542	-9.4201	-9.2233	-9.04	-8.844	-8.6696	-8.4935	-8.3231	-8.2093	-7.9777	-8.0325	-7.9474	-7.5324	-7.653	-7.2289	-7.3527	-6.5905	-6.2952	-6.9137	-6.8372	-6.7785	-6.0022	-6.6239	-6.5033	-4.9122	-6.2469	-6.2658	-3.9245	-5.9116	-5.6936	-5.6645	-5.9175	-6.4894	-6.2882	-6.118	-5.9012	-5.7177	-5.4655	-5.2828	-3.6288	-4.6614	-4.4863	-3.5414	-4.0556	-3.9243	-3.6311	-3.256	-2.6783	-1.6884	-1.0393	0.12904	2.3065	4.2051	6.9189	10.415	14.898	17.3	17.507	17.72	17.946	18.179	18.428	18.673	18.953	19.205	19.462	19.73	20.012	20.304	20.515	20.727	20.938	21.151	21.365	21.577	21.791	22.004	22.217	22.432	22.646	22.86	23.074	23.289
-21.585	-21.359	-21.127	-20.895	-20.656	-20.423	-20.185	-19.943	-19.704	-19.461	-19.218	-18.966	-18.705	-18.43	-18.171	-17.929	-17.67	-17.424	-16.965	-16.703	-16.447	-16.174	-15.973	-15.699	-15.422	-15.325	-14.832	-14.735	-14.436	-14.118	-13.805	-13.412	-13.105	-12.799	-12.49	-12.173	-11.876	-11.549	-10.911	-10.934	-10.638	-10.347	-10.061	-9.7846	-9.5077	-9.2488	-8.9941	-8.7405	-8.52	-8.3047	-8.0973	-7.7915	-7.8223	-7.2692	-7.514	-6.5811	-7.0519	-7.0562	-6.9319	-6.758	-6.6465	-6.4995	-6.3481	-6.2128	-5.7268	-5.365	-5.8339	-5.7019	-5.5931	-5.6351	-5.5663	-5.3823	-3.6971	-4.9292	-5.1952	-3.6347	-5.1177	-5.0296	-5.8512	-5.6741	-5.5059	-5.302	-4.5277	-4.7204	-4.0157	-3.6034	-3.6052	-4.4065	-3.7373	-3.527	-3.1978	-2.7887	-1.3754	-1.1137	-0.44019	0.74648	2.7665	4.6262	7.273	10.474	14.779	17.157	17.363	17.576	17.801	18.032	18.28	18.528	18.81	19.061	19.318	19.587	19.869	20.161	20.372	20.583	20.795	21.008	21.221	21.433	21.648	21.861	22.074	22.288	22.502	22.717	22.931	23.145
-21.541	-21.349	-20.776	-20.256	-20.032	-19.338	-19.799	-18.866	-19.338	-19.112	-18.869	-18.626	-18.378	-17.673	-17.458	-17.638	-17.03	-17.12	-16.872	-16.607	-16.341	-16.067	-15.803	-15.557	-15.285	-15.023	-14.723	-14.45	-14.225	-13.911	-13.618	-13.338	-13.005	-12.716	-12.38	-12.068	-11.745	-11.434	-11.124	-10.815	-10.505	-10.199	-9.8993	-9.5922	-9.3006	-9.0176	-8.7381	-8.4548	-8.1881	-7.9292	-7.6811	-7.5063	-7.2861	-7.0774	-6.7987	-6.6929	-6.4881	-6.2863	-6.2226	-5.8839	-5.8083	-5.8067	-5.4448	-5.469	-5.0399	-5.1893	-4.6327	-4.7959	-3.9782	-4.4429	-3.3494	-3.8186	-4.376	-3.3409	-3.9555	-3.0043	-3.8105	-4.2094	-4.0337	-5.1515	-4.9703	-4.3178	-4.2769	-4.0846	-3.3568	-3.5048	-3.7523	-3.2562	-3.3407	-3.0003	-1.9815	-1.6053	-1.1222	-0.53796	0.16312	1.4015	3.202	5.0899	7.5527	10.574	14.626	17.012	17.219	17.432	17.655	17.886	18.134	18.383	18.666	18.918	19.175	19.443	19.726	20.017	20.229	20.44	20.651	20.864	21.078	21.29	21.504	21.717	21.931	22.145	22.359	22.573	22.787	23.002
-21.063	-20.859	-20.694	-20.443	-20.159	-19.95	-19.733	-19.473	-19.282	-18.748	-18.511	-18.271	-18.019	-17.776	-17.536	-17.288	-17.032	-16.78	-16.524	-16.266	-15.998	-15.732	-15.465	-15.199	-14.929	-14.65	-14.368	-14.136	-13.857	-13.578	-13.276	-12.996	-12.712	-12.442	-12.129	-11.837	-11.553	-11.26	-10.965	-10.665	-10.363	-10.045	-9.7586	-9.4518	-9.1468	-8.8465	-8.5575	-8.2614	-7.9766	-7.7047	-7.4196	-7.1517	-6.9202	-6.4534	-6.4496	-5.9768	-6.0175	-5.7103	-5.5729	-5.4445	-5.0683	-5.1755	-5.0095	-4.8814	-4.5004	-4.1717	-4.138	-4.3043	-3.5816	-4.0462	-3.0486	-3.9437	-3.8004	-2.8562	-3.2565	-3.1524	-3.4313	-3.4028	-3.3671	-3.0748	-3.9031	-3.8887	-3.2567	-3.4964	-3.3335	-2.9548	-2.8317	-2.7774	-2.0181	-1.7736	-1.9281	-1.0271	-0.47025	0.37668	0.70197	1.9295	3.6461	5.5429	7.6268	10.654	14.514	16.867	17.075	17.287	17.511	17.74	17.981	18.238	18.523	18.774	19.031	19.3	19.582	19.874	20.085	20.297	20.508	20.721	20.934	21.147	21.361	21.574	21.787	22.001	22.215	22.43	22.644	22.858
-20.579	-20.381	-20.234	-19.936	-19.699	-19.425	-19.214	-18.989	-18.774	-18.542	-18.325	-18.088	-17.859	-17.605	-17.357	-16.893	-16.644	-16.394	-16.138	-15.884	-15.629	-15.366	-15.099	-14.831	-14.555	-14.274	-13.996	-13.714	-13.425	-13.135	-12.885	-12.691	-12.33	-12.05	-11.776	-11.437	-11.172	-10.912	-10.666	-10.399	-10.124	-9.8501	-9.5629	-9.2758	-8.9816	-8.6733	-8.3852	-8.089	-7.796	-7.4996	-7.2236	-6.9358	-6.6635	-6.4201	-6.13	-5.8702	-5.6344	-5.441	-5.1895	-4.7583	-4.7474	-4.5521	-4.423	-3.9759	-4.0119	-3.9842	-3.4537	-3.9768	-3.5232	-3.4549	-3.2093	-2.7478	-2.9847	-2.7735	-2.2797	-2.3722	-2.5382	-2.4985	-2.0384	-1.9116	-1.5909	-2.7263	-2.8918	-2.4689	-2.3098	-2.1845	-1.9439	-1.7005	-1.4228	-1.1125	-0.79282	-0.48019	0.27326	1.0503	1.3163	2.5084	4.023	6.0343	7.984	10.734	14.008	16.721	16.93	17.143	17.365	17.593	17.834	18.092	18.379	18.631	18.888	19.157	19.439	19.73	19.942	20.153	20.364	20.577	20.791	21.003	21.217	21.431	21.644	21.858	22.072	22.286	22.5	22.715
-20.171	-19.833	-19.531	-19.363	-19.206	-18.95	-18.69	-18.427	-18.209	-17.996	-17.749	-17.523	-17.333	-17.065	-16.811	-16.591	-16.33	-16.091	-15.838	-15.619	-15.334	-14.933	-14.649	-14.403	-14.124	-13.843	-13.564	-13.284	-12.997	-12.701	-12.412	-12.122	-11.88	-11.574	-11.322	-11.054	-10.841	-10.529	-10.193	-9.9373	-9.7518	-9.4699	-9.2251	-8.9761	-8.719	-8.4549	-8.171	-7.8879	-7.5996	-7.3125	-7.0185	-6.7317	-6.4552	-6.1755	-5.9011	-5.628	-5.3859	-4.8808	-4.8668	-4.6662	-4.2329	-4.222	-4.0018	-3.5707	-3.6365	-3.4097	-3.2879	-2.7745	-2.9795	-2.8325	-2.8005	-2.6359	-2.1198	-2.3121	-2.1415	-2.024	-1.8125	-1.5357	-1.5878	-1.5634	-1.4681	-2.2481	-1.8822	-1.665	-1.5427	-1.3874	-1.2194	-1.1103	-0.72887	-0.35312	-0.11747	0.35952	1.0785	1.8658	1.9158	3.1058	4.6198	6.1183	8.0935	10.882	14.314	16.573	16.785	16.999	17.22	17.447	17.687	17.946	18.235	18.487	18.744	19.013	19.295	19.587	19.798	20.01	20.221	20.434	20.647	20.86	21.074	21.287	21.5	21.714	21.928	22.143	22.357	22.571
-19.908	-19.607	-19.225	-18.946	-18.788	-18.495	-18.22	-17.959	-17.686	-17.418	-17.2	-16.948	-16.696	-16.464	-16.208	-15.972	-15.731	-15.483	-15.238	-14.988	-14.735	-14.519	-14.214	-13.983	-13.709	-13.399	-13.11	-12.762	-12.471	-12.186	-11.889	-11.6	-11.319	-11.026	-10.728	-10.51	-10.245	-10.118	-9.6573	-9.4002	-9.1245	-8.6864	-8.7208	-8.4884	-7.887	-7.5889	-7.3466	-7.582	-7.3281	-7.066	-6.7906	-6.5064	-6.2305	-5.9579	-5.6794	-5.3669	-5.133	-4.862	-4.6349	-4.3872	-4.1405	-3.8929	-3.6917	-3.034	-2.9003	-3.0161	-2.8607	-2.6765	-2.0224	-2.0254	-2.1757	-1.7033	-1.7109	-1.4352	-0.78894	-1.1543	-1.0287	-0.99957	-0.89564	-0.77799	-0.77899	-0.80027	-1.0387	-0.92381	-0.68468	-0.58017	-0.41447	-0.1902	0.079838	0.37305	0.86503	1.2766	1.8584	2.7594	2.914	3.8547	5.1456	6.4116	8.3309	11.113	13.569	16.423	16.639	16.854	17.075	17.301	17.54	17.799	18.091	18.343	18.601	18.87	19.152	19.443	19.655	19.866	20.077	20.29	20.504	20.716	20.93	21.144	21.357	21.571	21.785	21.999	22.213	22.428
-19.761	-19.502	-19.179	-18.694	-18.614	-18.279	-17.977	-17.598	-17.206	-16.969	-16.802	-16.487	-16.226	-15.941	-15.661	-15.381	-15.12	-14.812	-14.579	-14.314	-14.049	-13.784	-13.521	-13.254	-12.988	-12.725	-12.261	-12.139	-11.891	-11.573	-11.306	-11.016	-10.681	-10.408	-10.131	-9.8708	-9.6021	-9.5325	-9.1003	-8.8457	-8.3969	-8.1236	-7.8593	-7.737	-7.4725	-7.1969	-6.9089	-6.6499	-6.8868	-6.6658	-6.4477	-6.2067	-5.9474	-5.696	-5.4351	-5.1668	-4.8602	-4.6175	-4.3602	-4.1192	-3.7159	-3.6106	-3.3882	-3.1619	-2.6803	-2.6782	-1.0243	-2.3248	-2.0961	-1.8987	-1.6779	-1.4562	-1.4357	-1.2799	-1.1078	-0.93673	-0.71543	-0.59698	-0.48458	-0.11934	-0.18593	-0.089656	0.049218	-0.032803	0.11435	0.2593	0.3987	0.68192	0.94747	1.2151	1.6027	2.049	2.5931	3.289	3.4058	4.4592	5.335	6.8391	8.5166	11.212	13.405	16.27	16.492	16.708	16.929	17.155	17.392	17.652	17.95	18.2	18.457	18.726	19.008	19.3	19.511	19.723	19.959	20.147	20.36	20.572	20.787	21	21.213	21.427	21.641	21.856	22.07	22.284
-19.666	-19.373	-19.075	-18.78	-18.47	-18.157	-17.861	-17.518	-16.804	-16.922	-16.563	-16.265	-15.946	-15.631	-15.309	-14.996	-14.679	-14.365	-14.049	-13.759	-13.452	-13.157	-12.863	-12.564	-12.278	-11.991	-11.707	-11.425	-11.119	-10.896	-10.577	-10.311	-10.021	-9.7286	-9.4821	-9.213	-8.8361	-8.6258	-8.3287	-8.2014	-7.7219	-7.7276	-7.2788	-6.9471	-6.6607	-6.7304	-6.3881	-6.1011	-5.8492	-5.5615	-5.9419	-5.7307	-5.5392	-5.3233	-5.0791	-4.869	-4.6211	-4.3636	-4.1003	-3.8409	-3.5879	-3.3269	-3.0464	-2.643	-2.527	-2.2127	-2.1791	-1.9898	-1.7511	-1.5692	-1.3735	-0.72778	-1.0246	-0.77416	-0.38986	-0.24931	-0.30944	0.092536	0.025437	0.18806	0.3337	0.47275	0.62965	0.74116	0.89247	0.99475	1.1748	1.3805	1.6489	2.0448	2.4144	2.7276	3.2435	3.7206	4.0143	4.9509	5.6789	7.0527	8.7265	11.407	14.36	16.113	16.342	16.562	16.784	17.008	17.245	17.498	17.805	18.056	18.314	18.582	18.865	19.156	19.368	19.579	19.816	20.003	20.217	20.429	20.643	20.856	21.069	21.284	21.498	21.712	21.926	22.141
